estudiante,num,Clave,Profesor,tiempoOffClass,materiaDificil,profesorDificil,acreditada
estu_0426,22952,CBE100396,LOPEZ RUVALCABA CARLOS,0,0,0,1
estu_0426,22953,CBE100496,RAMIREZ SANDOVAL OSIEL,1,0,0,0
estu_0426,22954,CBE100696,SOSA RINCON DIANA ELENA,1,0,0,1
estu_0426,22955,CBE100796,OLVERA LOPEZ SONIA AZENETH,0,1,0,1
estu_0426,22956,CBE100896,CALVO HERNANDEZ SALVADOR JESUS,0,0,0,1
estu_0426,22957,CBE120196,ALMAZO PEREZ DIEGO MOISES,0,0,1,1
estu_0426,22958,CBE120296,CARVAJAL CARLOS IVAN,1,0,1,1
estu_0426,22959,CBE120396,REYNA ALVARADO JORGE,0,0,1,1
estu_0426,22960,CBE122396,BOBADILLA RAMOS CHRISTIAN,0,0,0,1
estu_0426,22961,CBE150196,CARVAJAL ORTIZ JOSE ANTONIO,1,0,0,1
estu_0426,22962,HUM215600,CASTRO MORALES HECTOR ABRAHAM,0,1,1,0
estu_0426,22963,HUM215700,RIOS RODRIGUEZ RODRIGO,1,1,0,1
estu_0426,22964,HUM215800,QUEZADA CARREON ABEL EDUARDO,0,1,1,0
estu_0426,22965,HUM993614,DEVORA DELGADO ANA LILIA,0,1,0,0
estu_0426,22966,HUM993714,NORIEGA MORALES SALVADOR ANACLETO,0,0,0,1
estu_0426,22967,HUM993814,MARTINEZ ROMERO JAVIER,1,0,0,1
estu_0426,22968,IEC110796,SANTIAGO RAMIREZ EVERARDO,0,1,0,1
estu_0426,22969,IEC130196,CANALES VALDIVIEZO ISMAEL,0,0,1,1
estu_0426,22970,IEC210896,GONZALEZ CAMPOS JOSE SAUL,0,0,0,0
estu_0426,22971,IEC220196,SANTIAGO RAMIREZ EVERARDO,0,1,0,0
estu_0426,22972,IEC224309,MIRELES JR. GARCIA JOSE,0,1,1,1
estu_0426,22973,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,1,1,0,0
estu_0426,22974,IEC240196,CASTILLO LUNA EDUARDO,0,0,0,1
estu_0426,22975,IEC260196,HERNANDEZ ROMO MANUEL GERARDO,1,0,1,1
estu_0426,22976,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,0,1,1
estu_0426,22977,IEC340296,CASTILLO LUNA EDUARDO,0,0,0,1
estu_0426,22978,IEC361096,GONZALEZ CAMPOS JOSE SAUL,0,1,1,1
estu_0426,22979,IEC361296,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0426,22980,IEC980800,ACOSTA FAVELA JOSE ALFREDO,0,0,0,1
estu_0426,22981,IEC980900,ACOSTA FAVELA JOSE ALFREDO,1,0,0,0
estu_0426,22982,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,1,0,0,1
estu_0426,22983,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0426,22984,IEC981900,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0426,22985,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,0,0,1
estu_0426,22986,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0426,22987,IEC986516,"OLMOS SANCHEZ KARLA MIROSLAVA SÃ¡ - Campus Virtual, Vi -",1,1,1,0
estu_0426,22988,IEC986616,CRUZ SANCHEZ VIANEY GUADALUPE,0,1,0,1
estu_0426,22989,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,0,0,1,1
estu_0426,22990,IEC986816,BRITO HOLGUIN HUGO JAVIER,0,1,1,0
estu_0426,22991,IEC986916,GUZMAN SANABRIA ADRIAN,0,0,0,1
estu_0426,22992,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,1,1,0,1
estu_0426,22993,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,0,0,0,1
estu_0426,22994,IIM230196,RODRIGUEZ BORBON MANUEL IVAN,0,0,0,1
estu_0426,22995,IIM241296,GARCIA RAMIREZ LUZ ELENA,0,0,0,1
estu_0426,22996,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,1,0,0,0
estu_0426,22997,IEC320896,ROSALES MORALES NOE RAMON,0,0,0,0
estu_0426,22998,IEC361196,GONZALEZ CAMPOS JOSE SAUL,1,0,1,0
estu_0426,22999,IEC981400,RODRIGUEZ GONZALEZ CLAUDIA,1,0,1,0
estu_0426,23000,IEC982000,SERRATO PEÃALOZA KARLA ARGELIA,0,0,0,1
estu_0426,23001,IEC983100,SANTIAGO RAMIREZ EVERARDO,1,1,0,1
estu_0426,23002,IEC985515,RIVAS FLORES CESAR ALONSO,0,0,0,1
estu_0426,23003,IEC992020,HERNANDEZ RIVAS ADRIAN,1,0,1,1
estu_0426,23004,IEC992120,SANTOS BERUMEN LUIS ALBERTO,1,0,0,0
estu_0427,23005,CBE100296,RODRIGUEZ MARRUFO LUIS,0,0,1,1
estu_0427,23006,CBE100396,VALDEZ SAENZ LORENZA CARMEN,0,1,0,0
estu_0427,23007,CBE100496,RODRIGUEZ RAMIREZ MIGUEL GONZALO,0,1,1,1
estu_0427,23008,CBE100696,RUIZ ORTEGA GABRIELA ALEJANDRA,0,0,0,0
estu_0427,23009,CBE100796,LOPEZ DINO JORGE LORENZO,0,0,1,0
estu_0427,23010,CBE100896,GOMEZ GARCIA MARIA MAGDALENA,0,1,0,0
estu_0427,23011,CBE120196,DIAZ REZA JOSE ROBERTO,1,0,0,1
estu_0427,23012,CBE120296,MORALES JAQUEZ SONIA ARLYN,0,0,1,1
estu_0427,23013,CBE120396,MONTOYA MENDOZA JOSE,0,1,0,1
estu_0427,23014,CBE122396,GARCIA JAUREGUI MARISELA,1,0,0,0
estu_0427,23015,CBE150196,HERRERA ROBLES JOEL OBED,0,0,0,1
estu_0427,23016,HUM215600,CAMACHO MONTES HECTOR,0,0,1,0
estu_0427,23017,HUM215700,DUARTE DIAZ RICARDO,1,0,1,1
estu_0427,23018,HUM215800,RIVAS FLORES CESAR ALONSO,0,0,0,0
estu_0427,23019,HUM993614,OCHOA ORTIZ CARLOS ALBERTO,0,0,0,1
estu_0427,23020,HUM993714,RAMIREZ CARLOS MIGUEL ANGEL,1,0,0,0
estu_0427,23021,HUM993814,CASTELLANOS GARCIA MANUEL IVAN,0,1,1,0
estu_0427,23022,IEC110796,PADILLA FRANCO JAVITT HIGMAR NAHITT,1,1,1,0
estu_0427,23023,IEC130196,RASCON MADRIGAL LIDIA HORTENCIA,0,0,1,1
estu_0427,23024,IEC210896,OLMOS SANCHEZ KARLA MIROSLAVA,0,0,0,1
estu_0427,23025,IEC220196,SANTIAGO RAMIREZ EVERARDO,0,0,0,1
estu_0427,23026,IEC224309,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,1,0,1
estu_0427,23027,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,1,0,1,1
estu_0427,23028,IEC240196,MENDOZA CARREON ALEJANDRA,0,0,0,1
estu_0427,23029,IEC260196,MEZA PRIETO ELIZABETH,1,0,0,1
estu_0427,23030,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,0,1,1
estu_0427,23031,IEC340296,CASTILLO LUNA EDUARDO,0,0,0,0
estu_0427,23032,IEC361096,GONZALEZ CAMPOS JOSE SAUL,1,1,0,1
estu_0427,23033,IEC361296,ROSALES MORALES NOE RAMON,1,0,1,0
estu_0427,23034,IEC980800,ACOSTA FAVELA JOSE ALFREDO,1,0,0,1
estu_0427,23035,IEC980900,ACOSTA GUADARRAMA JUAN CARLOS,0,0,0,1
estu_0427,23036,IEC981200,CASTRO VASQUEZ ARNULFO,1,1,0,0
estu_0427,23037,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,1,1,0
estu_0427,23038,IEC981900,ROSALES MORALES NOE RAMON,0,0,1,1
estu_0427,23039,IEC986316,MONTOYA MOYA DAVID Teams Lunes,1,0,1,1
estu_0427,23040,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,0
estu_0427,23041,IEC986516,"OLMOS SANCHEZ KARLA MIROSLAVA SÃ¡ - Campus Virtual, Vi -",0,0,0,1
estu_0427,23042,IEC986616,CRUZ SANCHEZ VIANEY GUADALUPE,0,0,0,1
estu_0427,23043,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,0,0,1,1
estu_0427,23044,IEC986816,CRUZ SANCHEZ VIANEY GUADALUPE,0,1,0,1
estu_0427,23045,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,0,0,1,0
estu_0427,23046,IEC989117,RODAS OSOLLO JORGE ENRIQUE Teams Lunes,0,1,1,0
estu_0427,23047,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,1,0,1,1
estu_0427,23048,IIM230196,RAMOS NEGRETE JORGE JAVIER,1,0,0,1
estu_0427,23049,IIM241296,SALAS MARTINEZ ANTONIO,0,1,0,1
estu_0427,23050,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,0,1,0,1
estu_0427,23051,IEC320896,ROSALES MORALES NOE RAMON,0,1,1,1
estu_0427,23052,IEC361196,GONZALEZ CAMPOS JOSE SAUL,1,1,0,0
estu_0427,23053,IEC981400,CONTRERAS MASSE ROBERTO ANTONIO,0,0,0,0
estu_0427,23054,IEC982000,SANTIAGO RAMIREZ EVERARDO,1,0,0,1
estu_0427,23055,IEC983100,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0427,23056,IEC985515,RIVAS FLORES CESAR ALONSO,0,0,1,1
estu_0427,23057,IEC992020,HERNANDEZ RIVAS ADRIAN,0,1,0,0
estu_0427,23058,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,0,0,0
estu_0428,23059,CBE100296,GRIJALVA RUIZ JUAN CARLOS,0,0,1,1
estu_0428,23060,CBE100396,CHAVEZ VILLA SILVIA,1,0,1,1
estu_0428,23061,CBE100496,JIMENEZ NAVA VICTOR HUGO,0,0,0,1
estu_0428,23062,CBE100696,GARCIA JAUREGUI MARISELA,1,0,0,1
estu_0428,23063,CBE100796,MORA DE LA CRUZ DANIEL,1,0,1,1
estu_0428,23064,CBE100896,LLANAS RODRIGUEZ PAVEL GERARDO,0,0,0,1
estu_0428,23065,CBE120196,RUIZ ORTEGA GABRIELA ALEJANDRA,1,1,1,1
estu_0428,23066,CBE120296,MORALES JAQUEZ SONIA ARLYN,1,1,0,0
estu_0428,23067,CBE120396,BARRANDEY ADRIAN DAVID,0,0,0,1
estu_0428,23068,CBE122396,CASTRO RODRIGUEZ MARIA GUADALUPE,1,1,0,1
estu_0428,23069,CBE150196,HERNANDEZ GONZALEZ MARYEL EUNICE,0,0,0,1
estu_0428,23070,HUM215600,"ACOSTA FAVELA JOSE ALFREDO Ju - , Ma -",1,0,1,1
estu_0428,23071,HUM215700,GARCIA ALCARAZ JORGE LUIS,1,0,0,1
estu_0428,23072,HUM215800,TAPIA SANCHEZ GUSTAVO,0,0,0,1
estu_0428,23073,HUM993614,PEREZ VENZOR JORGE ARTURO Teams Martes,1,0,0,1
estu_0428,23074,HUM993714,HERNANDEZ RIVAS ADRIAN,1,1,0,0
estu_0428,23075,HUM993814,CASTELLANOS GARCIA MANUEL IVAN,0,1,0,1
estu_0428,23076,IEC110796,DOMINGUEZ GUERRERO JOSUE,0,1,0,1
estu_0428,23077,IEC130196,GARCIA CHAPARRO DAVID,0,1,1,1
estu_0428,23078,IEC210896,PARROQUIN AMAYA PATRICIA CRISTINA,0,1,0,1
estu_0428,23079,IEC220196,SANTIAGO RAMIREZ EVERARDO,1,0,1,1
estu_0428,23080,IEC224309,LOYA CARAVEO HECTOR MANUEL,1,0,0,1
estu_0428,23081,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,1,1,0,1
estu_0428,23082,IEC240196,CASTILLO LUNA EDUARDO,1,0,0,1
estu_0428,23083,IEC260196,MEZA PRIETO ELIZABETH,0,0,1,0
estu_0428,23084,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,0,1,0
estu_0428,23085,IEC340296,CASTILLO LUNA EDUARDO,1,0,1,1
estu_0428,23086,IEC361096,GONZALEZ CAMPOS JOSE SAUL,1,1,0,1
estu_0428,23087,IEC361296,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0428,23088,IEC980800,SANTOS BERUMEN LUIS ALBERTO,0,0,1,1
estu_0428,23089,IEC980900,ROBLEDO PORTILLO IVONNE HAYDEE Ma -,0,1,0,0
estu_0428,23090,IEC981200,CASTRO VASQUEZ ARNULFO,1,1,0,0
estu_0428,23091,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,1,0,1
estu_0428,23092,IEC981900,ROSALES MORALES NOE RAMON,1,1,0,1
estu_0428,23093,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,1,0,0
estu_0428,23094,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0428,23095,IEC986516,BRETADO RETANA JOSE HERIBERTO,1,0,0,0
estu_0428,23096,IEC986616,CRUZ SANCHEZ VIANEY GUADALUPE,1,0,0,0
estu_0428,23097,IEC986716,BRETADO RETANA JOSE HERIBERTO,1,0,0,1
estu_0428,23098,IEC986816,BRITO HOLGUIN HUGO JAVIER,0,1,0,0
estu_0428,23099,IEC986916,GUZMAN SANABRIA ADRIAN,1,1,0,0
estu_0428,23100,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,1,0,1,0
estu_0428,23101,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,0,1,1,0
estu_0428,23102,IIM230196,RAMOS NEGRETE JORGE JAVIER,0,0,0,1
estu_0428,23103,IIM241296,CONTRERAS ACOSTA JOSE ISRAEL,0,0,0,1
estu_0428,23104,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,0,0,0,1
estu_0428,23105,IEC320896,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0428,23106,IEC361196,GONZALEZ CAMPOS JOSE SAUL,1,1,0,1
estu_0428,23107,IEC981400,AGUILERA GONZALEZ JESUS EDUARDO,0,1,0,1
estu_0428,23108,IEC982000,PEREZ VENZOR JORGE ARTURO Teams Lunes,0,0,0,0
estu_0428,23109,IEC983100,RODRIGUEZ BORBON MANUEL IVAN,1,1,0,1
estu_0428,23110,IEC985515,RIVAS FLORES CESAR ALONSO,0,0,0,1
estu_0428,23111,IEC992020,HERNANDEZ RIVAS ADRIAN,0,1,0,1
estu_0428,23112,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,1,0,1
estu_0429,23113,CBE100296,HASSE ARMENGOL ISAAC,1,1,0,1
estu_0429,23114,CBE100396,VALDEZ SAENZ LORENZA CARMEN,1,1,1,0
estu_0429,23115,CBE100496,GODOY MENDOZA JOAQUIN,1,1,0,1
estu_0429,23116,CBE100696,GRIJALVA RUIZ JUAN CARLOS,0,1,1,0
estu_0429,23117,CBE100796,MORA DE LA CRUZ DANIEL,0,1,0,1
estu_0429,23118,CBE100896,SANCHEZ SANTAMARIA BETANIA,1,1,0,1
estu_0429,23119,CBE120196,MORALES JAQUEZ SONIA ARLYN,1,0,0,1
estu_0429,23120,CBE120296,MARQUEZ GARCIA SAMANTHA JAQUELINE,0,0,1,1
estu_0429,23121,CBE120396,TORRES GARCIA ALECIA,1,0,0,1
estu_0429,23122,CBE122396,ESPARZA PUGA DANELLY SUSANA,1,0,1,0
estu_0429,23123,CBE150196,CHAVEZ GONZALEZ KARLA DENISSE,0,1,0,1
estu_0429,23124,HUM215600,ARELLANO FLORES JORGE ISAAC Teams Lunes,1,0,1,1
estu_0429,23125,HUM215700,SANCHEZ SANTAMARIA BETANIA,1,1,0,1
estu_0429,23126,HUM215800,MOLINA ARREDONDO REY DAVID,1,0,0,1
estu_0429,23127,HUM993614,ROCHA MORELOS DANIELA ORALIA,0,0,0,1
estu_0429,23128,HUM993714,DUARTE DIAZ RICARDO,1,0,1,1
estu_0429,23129,HUM993814,ZALAPA GARIBAY MANUELA ALEJANDRA,1,0,1,1
estu_0429,23130,IEC110796,DOMINGUEZ GUERRERO JOSUE,1,0,0,1
estu_0429,23131,IEC130196,GOMEZ FRANCO MARIBEL,0,1,0,1
estu_0429,23132,IEC210896,PARROQUIN AMAYA PATRICIA CRISTINA,0,0,1,1
estu_0429,23133,IEC220196,CASTRO VASQUEZ ARNULFO,1,0,0,1
estu_0429,23134,IEC224309,LOYA CARAVEO HECTOR MANUEL,1,0,1,1
estu_0429,23135,IEC230296,LUJAN MALDONADO SERGIO,1,1,0,1
estu_0429,23136,IEC240196,CASTILLO LUNA EDUARDO,0,0,0,0
estu_0429,23137,IEC260196,MEZA PRIETO ELIZABETH,1,0,0,1
estu_0429,23138,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,0,1,0
estu_0429,23139,IEC340296,CASTILLO LUNA EDUARDO,1,0,0,1
estu_0429,23140,IEC361096,ACOSTA GUADARRAMA JUAN CARLOS,0,0,0,1
estu_0429,23141,IEC361296,ROSALES MORALES NOE RAMON,0,1,0,1
estu_0429,23142,IEC980800,ACOSTA FAVELA JOSE ALFREDO,0,1,0,1
estu_0429,23143,IEC980900,ESQUIVEL RIVERA CYNTHIA VANESSA,0,1,0,0
estu_0429,23144,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,0,1,0,0
estu_0429,23145,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,0,1,0
estu_0429,23146,IEC981900,ROSALES MORALES NOE RAMON,0,1,0,0
estu_0429,23147,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,0,1,1
estu_0429,23148,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,1,0
estu_0429,23149,IEC986516,"OLMOS SANCHEZ KARLA MIROSLAVA SÃ¡ - Campus Virtual, Vi -",1,0,1,1
estu_0429,23150,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,1,0,0,1
estu_0429,23151,IEC986716,BRETADO RETANA JOSE HERIBERTO,0,1,1,0
estu_0429,23152,IEC986816,CRUZ SANCHEZ VIANEY GUADALUPE,0,0,1,0
estu_0429,23153,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,0,0,0,1
estu_0429,23154,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,0,1,1
estu_0429,23155,IEC989217,RIVERA ZARATE GILBERTO Teams Jueves,0,0,0,1
estu_0429,23156,IIM230196,ESQUIVIAS VARELA JAVIER ANDRES,0,0,0,1
estu_0429,23157,IIM241296,SALAS MARTINEZ ANTONIO,0,1,0,1
estu_0429,23158,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,0,1,0,1
estu_0429,23159,IEC320896,ROSALES MORALES NOE RAMON,1,0,1,1
estu_0429,23160,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,1,1,0
estu_0429,23161,IEC981400,SALAS MARTINEZ ANTONIO,1,0,1,1
estu_0429,23162,IEC982000,MOLINA ARREDONDO REY DAVID,0,1,0,1
estu_0429,23163,IEC983100,MARTEL ESTRADA SANTOS ADRIANA,0,0,0,1
estu_0429,23164,IEC985515,RIVAS FLORES CESAR ALONSO,1,0,1,1
estu_0429,23165,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,0,1
estu_0429,23166,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,1,0,0
estu_0430,23167,CBE100296,GODOY MENDOZA JOAQUIN,0,1,0,1
estu_0430,23168,CBE100396,MORA DE LA CRUZ DANIEL,0,0,0,1
estu_0430,23169,CBE100496,GALLARDO AGUILAR ROCIO ELENA,0,0,0,1
estu_0430,23170,CBE100696,HERNANDEZ GONZALEZ MARYEL EUNICE,0,0,1,1
estu_0430,23171,CBE100796,OLIVARES RODRIGUEZ RICARDO,0,0,1,1
estu_0430,23172,CBE100896,POLANCO GONZALEZ JAVIER,0,1,0,1
estu_0430,23173,CBE120196,RODRIGUEZ EBRARD RENE,0,0,0,1
estu_0430,23174,CBE120296,MURILLO ALVA MIGUEL ANGEL,1,0,1,0
estu_0430,23175,CBE120396,TORRES GARCIA ALECIA,0,0,0,1
estu_0430,23176,CBE122396,TORRES SAENZ IVONNE,1,1,0,1
estu_0430,23177,CBE150196,HERNANDEZ ARRATIA BERENICE CRISTINA,1,0,0,1
estu_0430,23178,HUM215600,PEREZ DOMINGUEZ LUIS ASUNCION,0,1,0,1
estu_0430,23179,HUM215700,LOPEZ DINO JORGE LORENZO,1,0,0,1
estu_0430,23180,HUM215800,RIVERA ZARATE GILBERTO Teams Jueves,0,0,0,1
estu_0430,23181,HUM993614,GASPAR DE ALBA DIEGUEZ ARCELIA GUILLERMINA FERNANDA,1,0,1,1
estu_0430,23182,HUM993714,LUJAN MALDONADO SERGIO,1,0,0,0
estu_0430,23183,HUM993814,ESQUIVIAS VARELA JAVIER ANDRES,0,1,0,1
estu_0430,23184,IEC110796,PALACIOS DIAZ FERNANDO,0,0,1,1
estu_0430,23185,IEC130196,RASCON MADRIGAL LIDIA HORTENCIA,0,0,0,0
estu_0430,23186,IEC210896,OLMOS SANCHEZ KARLA MIROSLAVA,1,1,0,0
estu_0430,23187,IEC220196,SANTIAGO RAMIREZ EVERARDO,0,0,0,1
estu_0430,23188,IEC224309,"GUTIERREZ CASAS EFREN DAVID Do - NR,",1,0,1,1
estu_0430,23189,IEC230296,LUJAN MALDONADO SERGIO,0,0,1,1
estu_0430,23190,IEC240196,MENDOZA CARREON ALEJANDRA,0,1,0,0
estu_0430,23191,IEC260196,MEZA PRIETO ELIZABETH,0,0,0,1
estu_0430,23192,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,0,0,1
estu_0430,23193,IEC340296,CASTILLO LUNA EDUARDO,0,1,1,0
estu_0430,23194,IEC361096,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0430,23195,IEC361296,ROSALES MORALES NOE RAMON,1,1,1,0
estu_0430,23196,IEC980800,SANTOS BERUMEN LUIS ALBERTO,0,1,0,0
estu_0430,23197,IEC980900,SIFUENTES MARTINEZ MARIA DE LOS,0,0,0,1
estu_0430,23198,IEC981200,CASTRO VASQUEZ ARNULFO,1,0,0,1
estu_0430,23199,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0430,23200,IEC981900,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0430,23201,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,0,0,1
estu_0430,23202,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,1,0,1
estu_0430,23203,IEC986516,BRETADO RETANA JOSE HERIBERTO,0,0,0,1
estu_0430,23204,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,1,0,0,1
estu_0430,23205,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,1,1,1,0
estu_0430,23206,IEC986816,CRUZ SANCHEZ VIANEY GUADALUPE,0,0,0,1
estu_0430,23207,IEC986916,GUZMAN SANABRIA ADRIAN,0,0,0,1
estu_0430,23208,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,1,0,1
estu_0430,23209,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,1,0,1,1
estu_0430,23210,IIM230196,OCHOA ORTIZ CARLOS ALBERTO,1,0,0,0
estu_0430,23211,IIM241296,GANDARA FERNANDEZ MARIA GUADALUPE,0,0,0,1
estu_0430,23212,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,0,0,0,1
estu_0430,23213,IEC320896,ROSALES MORALES NOE RAMON,0,0,1,0
estu_0430,23214,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0430,23215,IEC981400,OLMOS SANCHEZ KARLA MIROSLAVA,0,1,0,1
estu_0430,23216,IEC982000,RAMIREZ CHAVEZ IRVING ALMICAR,1,1,0,1
estu_0430,23217,IEC983100,OLIVAS ARMENDARIZ IMELDA,0,0,0,1
estu_0430,23218,IEC985515,RIVAS FLORES CESAR ALONSO,0,1,1,1
estu_0430,23219,IEC992020,HERNANDEZ RIVAS ADRIAN,1,0,1,1
estu_0430,23220,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0431,23221,CBE100296,RODRIGUEZ MARRUFO LUIS,1,0,0,1
estu_0431,23222,CBE100396,DELGADO MEDINA ALFONSO,0,1,0,1
estu_0431,23223,CBE100496,LOPEZ RUVALCABA CARLOS,1,0,0,1
estu_0431,23224,CBE100696,CASTRO MORALES HECTOR ABRAHAM,1,0,0,1
estu_0431,23225,CBE100796,OLVERA LOPEZ SONIA AZENETH,0,0,1,1
estu_0431,23226,CBE100896,CALVO HERNANDEZ SALVADOR JESUS,0,0,0,1
estu_0431,23227,CBE120196,LEYVA AGUILAR JESUS ELIAS,1,0,0,1
estu_0431,23228,CBE120296,ESTRADA ROJAS PORFIRIO,1,0,1,1
estu_0431,23229,CBE120396,LEYVA AGUILAR JESUS ELIAS,1,0,1,0
estu_0431,23230,CBE122396,VARGAS MONTOYA SERGIO MISAEL,1,0,0,1
estu_0431,23231,CBE150196,MARQUEZ GARCIA SAMANTHA JAQUELINE,1,0,0,0
estu_0431,23232,HUM215600,"HERNANDEZ GARCIA YAZMIN GUADALUPE Do - Campus Virtual, Vi -",1,1,0,0
estu_0431,23233,HUM215700,VILLALOBOS ROMO VERONICA ANGELICA,1,0,0,1
estu_0431,23234,HUM215800,QUEZADA CARREON ABEL EDUARDO,0,0,0,1
estu_0431,23235,HUM993614,FARIAS MANCILLA JOSE RURIK,1,1,0,1
estu_0431,23236,HUM993714,SIFUENTES DE LA HOYA ERNESTO,0,0,1,0
estu_0431,23237,HUM993814,TORRES GARCIA MA DE LOS ANGELES,0,0,1,1
estu_0431,23238,IEC110796,SANTIAGO RAMIREZ EVERARDO Campus Virtual,0,1,0,0
estu_0431,23239,IEC130196,VALENZUELA MORENO ALDO URIEL,1,1,1,1
estu_0431,23240,IEC210896,PARROQUIN AMAYA PATRICIA CRISTINA,0,0,1,1
estu_0431,23241,IEC220196,CASTRO VASQUEZ ARNULFO,0,0,0,1
estu_0431,23242,IEC224309,LOYA CARAVEO HECTOR MANUEL,0,1,0,1
estu_0431,23243,IEC230296,LUJAN MALDONADO SERGIO,0,0,0,0
estu_0431,23244,IEC240196,CASTILLO LUNA EDUARDO,0,1,0,1
estu_0431,23245,IEC260196,MEZA PRIETO ELIZABETH,0,1,0,0
estu_0431,23246,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0431,23247,IEC340296,CASTILLO LUNA EDUARDO,0,1,0,1
estu_0431,23248,IEC361096,GONZALEZ CAMPOS JOSE SAUL,1,0,1,0
estu_0431,23249,IEC361296,ROSALES MORALES NOE RAMON,1,1,0,1
estu_0431,23250,IEC980800,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0431,23251,IEC980900,"ROBLEDO PORTILLO IVONNE HAYDEE Do - Campus Virtual, Ju -",0,0,1,1
estu_0431,23252,IEC981200,CASTRO VASQUEZ ARNULFO,1,0,0,1
estu_0431,23253,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0431,23254,IEC981900,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0431,23255,IEC986316,MONTOYA MOYA DAVID Teams Martes,0,1,0,0
estu_0431,23256,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0431,23257,IEC986516,BRETADO RETANA JOSE HERIBERTO,1,0,0,1
estu_0431,23258,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,0,0,1
estu_0431,23259,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,0,0,0,1
estu_0431,23260,IEC986816,BRITO HOLGUIN HUGO JAVIER,1,1,0,1
estu_0431,23261,IEC986916,GUZMAN SANABRIA ADRIAN,0,0,0,1
